cube_id,direction,interpretation,labeled_stencil_factor,q_name,requested_ell_cells,scope,supported_comparison,three_point_actual_shell_center_cells,three_point_curve_value,three_point_over_two_point,two_point_actual_shell_center_cells,two_point_curve_value
L640_sub00370,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,2.0101731037303883,B,32.0,representative_overlap,True,31.741140496207755,0.0032269053402254077,0.49746959510315075,31.984371183438952,0.0064866383232050715
L640_sub00370,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.698859066851925,B,64.0,representative_overlap,True,64.98269000279997,0.009090521091567013,0.5886303458079383,62.96824596572466,0.015443514178817279
L640_sub00370,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.5417368574111727,B,128.0,representative_overlap,True,125.9642806513021,0.01741588992985287,0.6486191175835044,125.193849689192,0.026850719409470248
L640_sub00370,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.472401949183392,B,32.0,representative_overlap,True,31.741140496207755,0.008408518267995593,0.679162371765814,31.984371183438952,0.01238071868754087
L640_sub00370,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.3359057963797678,B,64.0,representative_overlap,True,64.98269000279997,0.015804039029873766,0.7485557759461376,62.96824596572466,0.021112707346220446
L640_sub00370,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.1891925420017917,B,128.0,representative_overlap,True,125.9642806513021,0.03390708957379342,0.8409067200477728,125.193849689192,0.040322058042141846
L640_sub00370,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.3131654276120848,B,32.0,representative_overlap,True,31.741140496207755,0.02728081763323977,0.761518677672197,31.984371183438952,0.0358242265529606
L640_sub00370,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.1662303004631704,B,64.0,representative_overlap,True,64.98269000279997,0.04607828874804229,0.857463572677582,62.96824596572466,0.053737896531458086
L640_sub00370,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.4425878860424977,B,128.0,representative_overlap,True,125.9642806513021,0.05109507923719231,0.6931986672530125,125.193849689192,0.07370914234395516
L640_sub00370,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.9047583520290425,u,32.0,representative_overlap,True,31.741140496207755,0.0024025991092777852,0.5250009792238216,31.984371183438952,0.004576370719974399
L640_sub00370,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.5526980708096838,u,64.0,representative_overlap,True,64.98269000279997,0.007343618894875779,0.644040215415822,62.96824596572466,0.011402422890835165
L640_sub00370,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.2423625729079242,u,128.0,representative_overlap,True,125.9642806513021,0.016166337798149293,0.8049180020445719,125.193849689192,0.020084453021407378
L640_sub00370,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.4239086692052916,u,32.0,representative_overlap,True,31.741140496207755,0.007316576188424558,0.7022922337835877,31.984371183438952,0.010418136263598738
L640_sub00370,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.1907392012921254,u,64.0,representative_overlap,True,64.98269000279997,0.01399452366219883,0.8398144605593353,62.96824596572466,0.016663827927990385
L640_sub00370,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.0824092087871453,u,128.0,representative_overlap,True,125.9642806513021,0.02821013254394455,0.9238650150810468,125.193849689192,0.030534907246671524
L640_sub00370,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.2366288970071402,u,32.0,representative_overlap,True,31.741140496207755,0.021363588330345122,0.8086500343152067,31.984371183438952,0.0264188306730693
L640_sub00370,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.163565156578162,u,64.0,representative_overlap,True,64.98269000279997,0.03530085869756099,0.8594275914387313,62.96824596572466,0.04107484917777113
L640_sub00370,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.568232304380606,u,128.0,representative_overlap,True,125.9642806513021,0.041041624282386314,0.6376606305116022,125.193849689192,0.06436280102388972
L640_sub02822,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.6426623999385344,B,32.0,all21_extension_only,True,31.741140496207755,0.002763687636625346,0.6087678150041167,31.984371183438952,0.004539805765859447
L640_sub02822,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.4546449795596423,B,64.0,all21_extension_only,True,64.98269000279997,0.006631829012231874,0.6874529620985081,62.96824596572466,0.009646956777941078
L640_sub02822,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.7442506185654856,B,128.0,all21_extension_only,True,125.9642806513021,0.011473745371929276,0.5733121085675317,125.193849689192,0.020013087462250518
L640_sub02822,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.4567858950933814,B,32.0,all21_extension_only,True,31.741140496207755,0.009279595926499361,0.6864426703801241,31.984371183438952,0.013518384457890269
L640_sub02822,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.4542828146776685,B,64.0,all21_extension_only,True,64.98269000279997,0.01901055483491955,0.6876241607940907,62.96824596572466,0.02764672319391096
L640_sub02822,xi,comparison of distinctly labeled products; not an interchangeability or correction claim,1.462070000340873,B,128.0,all21_extension_only,True,125.9642806513021,0.03517656599954943,0.6839617800562598,125.193849689192,0.05143060186295198
L640_sub02822,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.7772348141009071,B,32.0,all21_extension_only,True,31.741140496207755,0.019767869051783862,0.5626718495866818,31.984371183438952,0.03513214507941817
L640_sub02822,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.3690103159845066,B,64.0,all21_extension_only,True,64.98269000279997,0.04278268842426877,0.7304546856397225,62.96824596572466,0.05856994179837489
L640_sub02822,lambda,comparison of distinctly labeled products; not an interchangeability or correction claim,1.3041651441537176,B,128.0,all21_extension_only,True,125.9642806513021,0.07017316576306261,0.7667740580882548,125.193849689192,0.09151739684310728
L640_sub02822,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.5121093552576599,u,32.0,all21_extension_only,True,31.741140496207755,0.001323501973534473,0.661327830902549,31.984371183438952,0.0020012797158834522
L640_sub02822,parallel,comparison of distinctly labeled products; not an interchangeability or correction claim,1.3301333313399186,u,64.0,all21_extension_only,True,64.98269000279997,0.0037496901319260304,0.7518043315196405,62.96824596572466,0.00498758782667119
